Wall time,Step,Value
1755474221.7041109,49,0.03125
1755474248.4955351,99,0.078125
1755474275.60338,149,0.109375
1755474302.8225565,199,0.1875
1755474329.7728293,249,0.28125
1755474377.8770797,299,0.328125
1755474404.5438392,349,0.515625
1755474431.2890146,399,0.46875
1755474458.2631526,449,0.53125
1755474484.8495457,499,0.5625
1755474511.38441,549,0.640625
1755474558.4017558,599,0.59375
1755474585.266748,649,0.625
1755474612.05276,699,0.59375
1755474639.3427563,749,0.65625
1755474666.3426654,799,0.6875
1755474693.1145406,849,0.796875
1755474740.2509952,899,0.671875
1755474767.2342198,949,0.703125
1755474794.2316089,999,0.796875
1755474821.0021095,1049,0.671875
1755474847.9352384,1099,0.765625
1755474874.6064467,1149,0.765625
1755474920.832192,1199,0.796875
1755474947.8336291,1249,0.8125
1755474974.8691902,1299,0.796875
1755475001.962278,1349,0.734375
1755475029.2541788,1399,0.875
1755475057.1903212,1449,0.796875
1755475103.4181023,1499,0.84375
1755475129.846331,1549,0.765625
1755475156.6194525,1599,0.765625
1755475183.6831121,1649,0.78125
1755475210.6900873,1699,0.78125
1755475238.1154537,1749,0.765625
1755475283.1028864,1799,0.765625
1755475309.6490443,1849,0.8125
1755475336.5429533,1899,0.90625
1755475363.8173466,1949,0.890625
1755475390.3384404,1999,0.890625
1755475417.9508953,2049,0.8125
1755475464.2237039,2099,0.828125
1755475491.0772295,2149,0.84375
1755475517.7655203,2199,0.875
1755475544.7282913,2249,0.859375
1755475571.8542392,2299,0.859375
1755475599.3383021,2349,0.796875
1755475645.7409418,2399,0.8125
1755475672.634194,2449,0.875
1755475699.3757393,2499,0.875
1755475726.2368143,2549,0.90625
1755475753.052549,2599,0.875
1755475799.8497655,2649,0.875
1755475826.2928095,2699,0.828125
1755475853.366038,2749,0.84375
1755475880.7021368,2799,0.828125
1755475907.0684686,2849,0.828125
1755475933.4297786,2899,0.921875
1755475979.0613968,2949,0.890625
1755476005.7561266,2999,0.890625
1755476032.7655969,3049,0.875
1755476059.8225424,3099,0.90625
1755476086.8404825,3149,0.828125
1755476113.1792376,3199,0.921875
1755476159.8583772,3249,0.765625
1755476186.5213819,3299,0.890625
1755476213.4183173,3349,0.8125
1755476240.4162567,3399,0.796875
1755476267.2312512,3449,0.84375
1755476293.910019,3499,0.828125
1755476340.3482234,3549,0.875
1755476367.2835004,3599,0.859375
1755476394.135205,3649,0.890625
1755476421.0938337,3699,0.84375
1755476448.1198845,3749,0.90625
1755476475.6393454,3799,0.875
1755476520.6122603,3849,0.890625
1755476547.2517993,3899,0.84375
1755476574.2258708,3949,0.8125
1755476601.4294953,3999,0.875
1755476628.4154298,4049,0.84375
1755476656.177675,4099,0.859375
1755476701.4799376,4149,0.9375
1755476728.1994681,4199,0.875
1755476754.9635882,4249,0.828125
1755476781.9484904,4299,0.890625
1755476808.7648628,4349,0.953125
1755476836.6293895,4399,0.875
1755476882.1977017,4449,0.90625
1755476909.0049045,4499,0.921875
1755476935.6377552,4549,0.90625
1755476962.7526367,4599,0.921875
1755476989.7751358,4649,0.875
1755477017.5498595,4699,0.96875
1755477063.1956334,4749,0.890625
1755477090.0929198,4799,0.921875
1755477116.9219909,4849,0.9375
1755477144.0166085,4899,0.875
1755477170.5905573,4949,0.921875
1755477216.9112973,4999,0.9375
1755477243.9236207,5049,0.84375
1755477270.8986518,5099,0.953125
1755477298.116413,5149,0.90625
1755477324.9318392,5199,0.921875
1755477351.729804,5249,0.921875
1755477398.433404,5299,0.9375
1755477425.6652298,5349,0.875
1755477452.6615934,5399,0.921875
1755477479.8944492,5449,0.90625
1755477506.5528102,5499,0.890625
1755477533.5743895,5549,0.828125
1755477579.877157,5599,0.921875
1755477606.7551036,5649,0.859375
1755477633.8140128,5699,0.890625
1755477660.5942912,5749,0.921875
1755477687.3816605,5799,0.84375
1755477713.9155743,5849,0.921875
1755477760.137532,5899,0.953125
1755477787.0284975,5949,0.9375
1755477813.9374292,5999,0.921875
1755477840.752552,6049,0.9375
1755477867.4681404,6099,0.9375
1755477895.0040674,6149,0.9375
1755477940.3667557,6199,0.953125
1755477966.9112089,6249,0.96875
1755477993.9700918,6299,0.9375
1755478021.3064325,6349,0.953125
1755478048.2663262,6399,0.921875
1755478075.884258,6449,0.953125
1755478120.9938807,6499,0.90625
1755478147.5292916,6549,0.90625
1755478174.4387755,6599,0.9375
1755478201.4192123,6649,0.9375
1755478228.1248803,6699,0.828125
1755478255.790294,6749,0.953125
1755478300.890781,6799,0.84375
1755478327.6148684,6849,0.921875
1755478354.2989972,6899,0.953125
1755478381.6424258,6949,0.90625
1755478408.6093867,6999,0.890625
1755478436.3409781,7049,0.9375
1755478481.845004,7099,0.953125
1755478508.715013,7149,0.921875
1755478535.4530993,7199,0.984375
1755478562.473588,7249,0.828125
1755478588.7758899,7299,0.953125
1755478615.9901192,7349,1.0
1755478661.5081544,7399,0.953125
1755478688.0830102,7449,0.859375
1755478714.5730174,7499,0.90625
1755478741.1591868,7549,0.90625
1755478767.758154,7599,0.9375
1755478814.3716764,7649,0.984375
1755478840.912381,7699,0.9375
1755478867.6193113,7749,0.90625
1755478894.589701,7799,0.921875
1755478921.350053,7849,0.875
1755478948.5441523,7899,0.953125
1755478994.7071838,7949,0.9375
1755479021.6172376,7999,0.90625
1755479048.408353,8049,0.9375
1755479075.3291025,8099,0.890625
1755479102.384173,8149,0.953125
1755479129.2457445,8199,1.0
1755479176.1508155,8249,0.953125
1755479203.030598,8299,0.90625
1755479229.748681,8349,0.9375
1755479256.8660567,8399,0.90625
1755479283.651427,8449,0.90625
1755479310.37951,8499,0.953125
1755479356.8924484,8549,0.9375
1755479383.717512,8599,0.875
1755479410.7081125,8649,0.875
1755479437.7785041,8699,0.890625
1755479464.6685934,8749,0.9375
1755479491.9657528,8799,0.921875
1755479537.3204281,8849,0.9375
1755479564.3185568,8899,0.890625
1755479591.3301892,8949,0.9375
1755479618.4211235,8999,0.96875
1755479645.1579804,9049,0.921875
1755479672.7567148,9099,0.984375
1755479718.6178741,9149,0.921875
1755479745.003414,9199,0.859375
1755479771.7310364,9249,0.953125
1755479798.5123854,9299,0.9375
1755479825.2725024,9349,0.921875
1755479852.9516954,9399,0.921875
1755479897.821128,9449,0.953125
1755479924.5715182,9499,0.90625
1755479951.6076686,9549,0.90625
1755479978.4693255,9599,0.96875
1755480005.0372686,9649,0.953125
1755480032.515482,9699,0.890625
1755480078.3938675,9749,0.9375
1755480104.8773263,9799,0.921875
1755480131.2979167,9849,0.921875
1755480158.1183827,9899,0.984375
1755480184.9290962,9949,0.890625
1755480231.2236764,9999,1.0
1755480257.880115,10049,0.921875
1755480284.484118,10099,0.90625
1755480311.555542,10149,0.890625
1755480338.4659123,10199,0.9375
1755480365.5759823,10249,0.96875
1755480411.933474,10299,0.921875
1755480439.1854904,10349,0.953125
1755480465.7790618,10399,0.953125
1755480492.9561985,10449,0.984375
1755480519.1483023,10499,0.96875
1755480546.2393098,10549,0.953125
1755480593.0132484,10599,0.953125
1755480619.7758298,10649,0.890625
1755480646.0566747,10699,0.921875
1755480673.0145447,10749,1.0
1755480700.3523827,10799,0.859375
1755480726.8389227,10849,0.90625
1755480772.8454666,10899,0.953125
1755480799.6916847,10949,0.96875
1755480826.611345,10999,0.953125
1755480853.7253392,11049,0.953125
1755480880.6836085,11099,0.96875
1755480907.642644,11149,0.953125
1755480953.5159063,11199,0.953125
1755480980.4466283,11249,0.921875
1755481006.887262,11299,0.96875
1755481034.1979005,11349,0.984375
1755481061.162054,11399,0.9375
1755481089.00085,11449,0.921875
1755481134.7894511,11499,0.90625
1755481161.4447682,11549,0.953125
1755481188.6127942,11599,0.90625
1755481215.9001987,11649,0.90625
1755481243.1004994,11699,0.9375
1755481270.8402739,11749,0.953125
1755481316.9595678,11799,0.953125
1755481344.032404,11849,0.984375
1755481370.2783024,11899,0.953125
1755481397.672415,11949,0.953125
1755481424.7829194,11999,0.9375
1755481452.9980724,12049,0.96875
1755481498.3809667,12099,0.953125
1755481525.226634,12149,0.96875
1755481551.9292214,12199,0.921875
1755481579.1358275,12249,0.890625
1755481606.1817322,12299,0.96875
1755481652.1062777,12349,1.0
1755481678.659144,12399,0.953125
1755481705.614247,12449,1.0
1755481732.35224,12499,0.90625
1755481758.6064963,12549,1.0
1755481785.511422,12599,0.90625
1755481832.0996637,12649,0.96875
1755481858.4725478,12699,0.90625
1755481885.2120843,12749,0.921875
1755481912.3926518,12799,0.9375
1755481939.5378914,12849,0.9375
1755481966.6587749,12899,0.984375
1755482012.762575,12949,0.953125
1755482039.910813,12999,0.9375
1755482066.763271,13049,0.953125
1755482094.1034093,13099,0.953125
1755482120.6172857,13149,0.953125
1755482147.4074936,13199,0.953125
1755482194.345248,13249,0.96875
1755482221.0212152,13299,0.90625
1755482247.8509147,13349,0.921875
1755482274.7704537,13399,0.984375
1755482301.7328384,13449,0.9375
1755482329.6628706,13499,0.984375
1755482374.9714365,13549,0.953125
1755482402.1851947,13599,0.984375
1755482429.63154,13649,0.9375
1755482457.2792616,13699,0.96875
1755482483.974366,13749,0.953125
1755482511.9957771,13799,0.9375
1755482557.9041305,13849,0.921875
1755482583.8779256,13899,0.953125
1755482610.9794364,13949,0.90625
1755482638.1183517,13999,0.9375
1755482664.998192,14049,0.953125
1755482692.9339905,14099,0.9375
1755482738.239234,14149,0.890625
1755482765.753747,14199,0.96875
1755482792.6448474,14249,0.984375
1755482820.0178065,14299,0.96875
1755482846.848174,14349,0.96875
1755482875.295333,14399,0.9375
1755482921.2020934,14449,0.921875
1755482948.1273422,14499,0.953125
1755482974.2356052,14549,0.984375
1755483001.540647,14599,0.984375
1755483028.802991,14649,0.90625
1755483056.4010947,14699,1.0
