Wall time,Step,Value
1756364836.673232,49,0.171875
1756364851.607265,99,0.34375
1756364865.952758,149,0.515625
1756364880.303869,199,0.46875
1756364894.586141,249,0.53125
1756364908.8737762,299,0.671875
1756364923.1736896,349,0.703125
1756364937.4391282,399,0.65625
1756364951.7582393,449,0.75
1756364977.987481,499,0.6875
1756364992.2996442,549,0.6875
1756365006.6291697,599,0.78125
1756365021.0161362,649,0.6875
1756365035.373285,699,0.75
1756365049.714202,749,0.8125
1756365064.1327956,799,0.859375
1756365078.5507863,849,0.6875
1756365093.532209,899,0.8125
1756365108.266755,949,0.65625
1756365135.1464539,999,0.828125
1756365149.9949164,1049,0.75
1756365164.3592834,1099,0.84375
1756365178.7225559,1149,0.90625
1756365193.1464317,1199,0.875
1756365207.528422,1249,0.8125
1756365221.9435654,1299,0.84375
1756365236.4016492,1349,0.8125
1756365250.8341982,1399,0.859375
1756365265.2204883,1449,0.890625
1756365291.177043,1499,0.921875
1756365305.5312076,1549,0.84375
1756365319.8949146,1599,0.890625
1756365334.3151512,1649,0.9375
1756365348.7287753,1699,0.90625
1756365363.3104556,1749,0.890625
1756365377.7904267,1799,0.9375
1756365392.186531,1849,0.875
1756365406.6003656,1899,0.859375
1756365420.963886,1949,0.96875
1756365447.1846807,1999,0.984375
1756365461.5615182,2049,0.9375
1756365475.9963202,2099,0.984375
1756365490.4104006,2149,0.953125
1756365504.8241682,2199,1.0
1756365519.255141,2249,0.953125
1756365533.6778383,2299,0.890625
1756365548.1242719,2349,0.890625
1756365562.5365207,2399,0.921875
1756365576.9369993,2449,0.9375
1756365602.9384747,2499,0.921875
1756365617.3277967,2549,0.9375
1756365631.7493944,2599,0.953125
1756365646.1878834,2649,0.890625
1756365660.6393805,2699,0.953125
1756365675.0768404,2749,0.953125
1756365689.4928033,2799,0.9375
1756365703.9277992,2849,0.96875
1756365718.3326216,2899,0.875
1756365732.6911159,2949,0.96875
1756365758.9259813,2999,0.921875
1756365773.3778875,3049,0.96875
1756365787.8110924,3099,0.953125
1756365802.2058342,3149,0.90625
1756365816.6410818,3199,0.9375
1756365831.0377686,3249,0.921875
1756365845.4991622,3299,0.984375
1756365859.9448242,3349,0.984375
1756365874.3362784,3399,0.96875
1756365900.5233996,3449,1.0
1756365914.938477,3499,0.96875
1756365929.3605928,3549,0.96875
1756365943.7805967,3599,0.9375
1756365958.1963353,3649,0.96875
1756365972.6266735,3699,1.0
1756365987.026881,3749,0.984375
1756366001.4552605,3799,0.984375
1756366015.881247,3849,0.9375
1756366030.3249679,3899,0.9375
1756366056.6558423,3949,0.953125
1756366071.0727205,3999,0.9375
1756366085.4941924,4049,0.984375
1756366099.9055116,4099,0.984375
1756366114.339897,4149,0.984375
1756366128.8028634,4199,0.96875
1756366143.2410924,4249,0.96875
1756366157.6860425,4299,0.96875
1756366172.113261,4349,0.96875
1756366186.5287814,4399,0.953125
1756366211.5957508,4449,0.953125
1756366226.0485952,4499,0.984375
1756366240.4958715,4549,0.984375
1756366254.9818432,4599,1.0
1756366269.4443226,4649,0.984375
1756366283.9213548,4699,1.0
1756366298.3490274,4749,1.0
1756366312.8083935,4799,0.96875
1756366327.2491345,4849,0.96875
1756366341.6979728,4899,0.984375
1756366367.7759027,4949,0.984375
1756366382.195238,4999,0.984375
1756366396.674365,5049,0.984375
1756366411.0810962,5099,0.984375
1756366425.473338,5149,1.0
1756366439.9571662,5199,0.9375
1756366454.3984334,5249,0.984375
1756366468.8205962,5299,0.984375
1756366483.2567682,5349,0.953125
1756366497.6929126,5399,0.984375
1756366523.8376472,5449,0.984375
1756366538.2980244,5499,1.0
1756366552.7059703,5549,0.96875
1756366567.1207933,5599,0.984375
1756366581.5741076,5649,0.984375
1756366596.0118096,5699,0.953125
1756366610.4674423,5749,0.984375
1756366624.8920224,5799,1.0
1756366639.3615496,5849,0.984375
1756366653.723612,5899,0.96875
1756366679.0784354,5949,1.0
1756366693.5452368,5999,1.0
1756366708.0079072,6049,1.0
1756366722.4718888,6099,0.984375
1756366736.9371614,6149,0.96875
1756366751.438783,6199,0.984375
1756366765.8997302,6249,1.0
1756366780.3781521,6299,0.953125
1756366794.859391,6349,0.984375
1756366819.8713248,6399,0.984375
1756366834.3179133,6449,0.984375
1756366848.75418,6499,1.0
1756366863.2087913,6549,1.0
1756366877.6252234,6599,0.953125
1756366892.0201635,6649,1.0
1756366906.4751034,6699,1.0
1756366920.913406,6749,0.984375
1756366935.3326674,6799,1.0
1756366949.78237,6849,0.984375
1756366975.2156594,6899,0.984375
1756366989.615699,6949,0.984375
1756367004.021302,6999,0.984375
1756367018.4684668,7049,0.984375
1756367032.9140553,7099,1.0
1756367047.3389003,7149,0.984375
1756367061.7506406,7199,0.984375
1756367076.1956353,7249,1.0
1756367090.6260576,7299,0.953125
1756367105.0780895,7349,1.0
1756367131.3790457,7399,0.984375
1756367145.8624775,7449,1.0
1756367160.2623203,7499,0.96875
1756367174.696796,7549,1.0
1756367189.1354942,7599,0.984375
1756367203.5858827,7649,0.984375
1756367218.0628583,7699,1.0
1756367232.479466,7749,1.0
1756367246.9137874,7799,0.984375
1756367261.3671257,7849,0.984375
1756367286.7561636,7899,0.96875
1756367301.1735218,7949,1.0
1756367315.6076772,7999,1.0
1756367330.0541334,8049,0.984375
1756367344.4827895,8099,0.984375
1756367358.9324555,8149,1.0
1756367373.3395994,8199,0.953125
1756367387.7906966,8249,0.984375
1756367402.242775,8299,0.984375
1756367416.6619186,8349,0.984375
1756367441.734996,8399,0.984375
1756367456.1842139,8449,1.0
1756367470.6167128,8499,0.984375
1756367485.0559366,8549,0.984375
1756367499.5650032,8599,1.0
1756367514.034533,8649,1.0
1756367528.4690053,8699,0.984375
1756367542.8802052,8749,1.0
1756367557.3555074,8799,0.96875
1756367571.766762,8849,0.984375
1756367596.9666982,8899,0.96875
1756367611.4415247,8949,1.0
1756367625.8786466,8999,0.984375
1756367640.3249402,9049,1.0
1756367654.7534397,9099,1.0
1756367669.2153413,9149,1.0
1756367683.6534052,9199,0.984375
1756367698.0899787,9249,0.984375
1756367712.56538,9299,0.984375
1756367738.833274,9349,1.0
1756367753.2695732,9399,1.0
1756367767.699493,9449,1.0
1756367782.1288848,9499,1.0
1756367796.5644357,9549,1.0
1756367810.9925392,9599,1.0
1756367825.40091,9649,1.0
1756367839.860545,9699,1.0
1756367854.3116856,9749,0.96875
1756367868.7987585,9799,0.984375
1756367893.8628302,9849,0.984375
1756367908.2892385,9899,1.0
1756367922.746549,9949,1.0
1756367937.2257729,9999,1.0
1756367951.6762488,10049,1.0
1756367966.1639476,10099,1.0
1756367980.6420145,10149,1.0
1756367995.1046302,10199,0.96875
1756368009.5900736,10249,1.0
1756368024.0331006,10299,1.0
1756368048.8514175,10349,1.0
1756368063.2549014,10399,1.0
1756368077.724738,10449,0.984375
1756368092.171651,10499,1.0
1756368106.622772,10549,1.0
1756368121.0777936,10599,1.0
1756368135.5466933,10649,1.0
1756368150.0697818,10699,1.0
1756368164.5233285,10749,1.0
1756368178.9676323,10799,0.984375
1756368205.3930883,10849,0.984375
1756368219.839338,10899,0.96875
1756368234.2847855,10949,1.0
1756368248.7429824,10999,1.0
1756368263.2171996,11049,1.0
1756368277.6485584,11099,1.0
1756368292.1110144,11149,1.0
1756368306.5399888,11199,1.0
1756368321.0043848,11249,0.984375
1756368335.4475284,11299,1.0
1756368361.9823241,11349,1.0
1756368376.4972115,11399,0.96875
1756368390.9421153,11449,1.0
1756368405.4185455,11499,1.0
1756368419.8221307,11549,0.984375
1756368434.2800093,11599,1.0
1756368448.7360148,11649,1.0
1756368463.2033968,11699,0.96875
1756368477.6934981,11749,1.0
1756368492.0932617,11799,0.984375
1756368518.6289356,11849,1.0
1756368533.0469186,11899,1.0
1756368547.4761822,11949,1.0
1756368561.886924,11999,1.0
1756368576.3199806,12049,1.0
1756368590.7636,12099,1.0
1756368605.2275982,12149,1.0
1756368619.6874886,12199,1.0
1756368634.1565456,12249,1.0
1756368648.3180661,12299,1.0
1756368673.4595964,12349,1.0
1756368687.9378476,12399,1.0
1756368702.4401546,12449,1.0
1756368716.896798,12499,1.0
1756368731.3609464,12549,1.0
1756368745.8653271,12599,1.0
1756368760.3053975,12649,1.0
1756368774.7642741,12699,1.0
1756368789.2096415,12749,0.984375
1756368814.293663,12799,1.0
1756368828.7931256,12849,1.0
1756368843.2348225,12899,1.0
1756368857.6955695,12949,1.0
1756368872.1641603,12999,1.0
1756368886.6355915,13049,1.0
1756368901.0955057,13099,1.0
1756368915.5390704,13149,1.0
1756368929.9414678,13199,1.0
1756368944.391732,13249,1.0
1756368969.3296826,13299,1.0
1756368983.8226497,13349,1.0
1756368998.2582548,13399,1.0
1756369012.7147634,13449,1.0
1756369027.1670942,13499,1.0
1756369041.6485023,13549,1.0
1756369056.1444154,13599,0.96875
1756369070.6263719,13649,1.0
1756369085.0832698,13699,1.0
1756369099.56212,13749,1.0
1756369124.6018226,13799,1.0
1756369139.042899,13849,1.0
1756369153.5135014,13899,1.0
1756369167.9540844,13949,1.0
1756369182.387417,13999,1.0
1756369196.799355,14049,1.0
